adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,softcore,name,vote_average,vote_count
False,Tidak tersedia,"[18, 10765]",53828,['TR'],tr,Beşinci Boyut,"an angel guides different people each episode, showing them life choices, consequences, and paths to spiritual enlightenment, focusing on themes of faith, good vs. evil, and finding inner peace through loving God",44.1937,/bdqxZNDaPdJ1PiNNsMDeolZmRgg.jpg,2005-09-12,False,Fifth Dimension,0.0,0
False,/d3yNn379emGP8xztqeOsB9oLNG2.jpg,"[16, 18, 9648]",72517,['JP'],ja,ようこそ実力至上主義の教室へ,"Kiyotaka Ayanokouji enrolls at the prestigious Tokyo Koudo Ikusei Academy, but is assigned to Class 1-D, where students with behavioral problems are housed. The school awards points equivalent to 100,000 yen per month and allows unusual freedom in classes, masking a more complex system.",50.8309,/yuHanbUUIv2UWRxxQFt9n8jtmOJ.jpg,2017-07-12,False,Classroom of the Elite,8.4,860
False,/m8iQSgowqLOp54P9g1PEjr7MaG7.jpg,"[10759, 80, 18, 10751, 9648, 35]",32836,['TR'],tr,Arka Sokaklar,"The series tells the story of the family lives of the police officers working in a special team of the Istanbul Police Department's Public Security Department and their adventures on the streets of Istanbul. The team encounters different and diverse human stories during their missions. The Istanbul Police Chief Rıza Soylu (Zafer Ergin), with his years of experience and fatherhood, approaches these stories, which at times make them smile and at other times are heartbreaking, and guides the other young members of the team.",47.5953,/jEcUxk30fW7JWLacojjdO3YN51d.jpg,2006-07-31,False,Back Streets,5.6,29
False,/d87JXX3DLkRJMfm5StCmmnmhHuX.jpg,"[18, 35]",76331,['US'],en,Succession,Follow the lives of the Roy family as they contemplate their future once their aging father begins to step back from the media and entertainment conglomerate they control.,52.7583,/z0XiwdrCQ9yVIr4O0pxzaAYRxdW.jpg,2018-06-03,False,Succession,8.311,1776
False,/3j190a4ZV7ArjxfdKoJi0QGFJ2H.jpg,[18],20532,['GB'],en,BBC Play of the Month,"A BBC television anthology series featuring productions of classic and contemporary stage plays usually broadcast on BBC1. Each production featured a different work, often using prominent British stage actors in the leading roles. The series was transmitted from October 1965 to September 1983.",59.6562,/2JdkYwK9k87M4ZhOhynoTeK3mtQ.jpg,1965-10-19,False,BBC Play of the Month,5.2,8
False,/cm3lmKnEAYLs2eJmn4AcFIu18X4.jpg,"[16, 35]",76075,['JP'],ja,ゆるキャン△,"Nadeshiko, a high school student who had moved from Shizuoka to Yamanashi, decides to see the famous, 1000 yen-bill-featured Mount Fuji. Even though she manages to bike all the way to Motosu, she's forced to turn back because of worsening weather. Unable to set her eyes on her goal, she faints partway to her destination. When she wakes up, it's night, in a place she's never been before, with no way of knowing how to get home. Nadeshiko is saved when she encounters Rin, a girl who is out camping by herself. This outdoorsy girls story begins with this first encounter between Nadeshiko and Rin.",53.0954,/1c5xBDBQQwa1bvX5fibAeymReGg.jpg,2018-01-04,False,Laid-Back Camp,8.181,130
False,/c2wPZsH2LZT8Z3Dqo3yt7dl4g5d.jpg,"[99, 10763, 10767, 10768]",31732,['US'],en,Democracy Now!,"A United States daily progressive, nonprofit, independently syndicated program of news, analysis, and opinion.",52.3927,/pwMvc40mOHyZ9IsFPTcW0Jdm57l.jpg,2001-01-01,False,Democracy Now!,6.9,7
False,/1pnaMzcTXU6LmBd9rf4ZvNGBnce.jpg,"[35, 10751, 10762, 10765]",61852,['US'],en,Henry Danger,"When 13-year-old Henry Hart lands a job as Danger, the sidekick-in-training to superhero Captain Man, he must learn to navigate a double life balancing the challenges of 8th grade with the crazy adventures of a real-life crime fighter!",56.6377,/f3TEP5SROTpL6e520ohhSNbUv1E.jpg,2014-07-26,False,Henry Danger,8.3,1171
False,/luUTaPpTBM8BjP4wgCLxNIPkx6k.jpg,"[10759, 18]",19530,"['TW', 'CN']",zh,霹靂布袋戲,"Pili is a puppet show from Taiwan. It is made by Pili International Multimedia. The TV series started in 1985, and it still continues today. It is one of the most popular TV shows in Taiwan. Pili puppet show is performed by many kinds of puppets, some of them are cool, some are intelligent, and some are funny. Unlike traditional puppet shows, Pili puppet show uses state-of-the-art animation to help present its fighting art. The delicate design of the appearance and characteristics of each puppet has made Pili puppet show a well-known entertainment in Taiwan.",54.1359,/sBVfyRYPmKSARRTodsTbwHqgcRA.jpg,1988-06-01,False,Pili,6.9,7
False,/rQmzx7qyoK5YiXJHnv0jdgVlKyl.jpg,"[16, 10759, 10765]",270603,['JP'],ja,追放された転生重騎士はゲーム知識で無双する,"Born into a prestigious family of master swordsmen, Elymas Edvaughn's future shatters when he awakens the so-called ""defective"" Heavy Knight class. Disowned and cast out, he regains memories of another life—and realizes this world mirrors a VR game he once mastered. Armed with knowledge no one else possesses, he sets out to rewrite his fate and prove the strength of the ""weakest"" class.",49.4109,/bADzMfofNWYdxLnlqNuMkO6du34.jpg,2026-07-03,False,The Exiled Heavy Knight Knows How to Game the System,8.5,22
False,/aJcUU3LMlqMKBi8L3eaxGfAbd4G.jpg,"[10759, 10765, 35]",110492,['US'],en,Peacemaker,"The continuing story of Peacemaker, a vainglorious superhero/supervillain who believes in peace at any cost — no matter how many people he has to kill. After a miraculous recovery from his duel with Bloodsport, Peacemaker soon discovers that his freedom comes at a price.",52.12,/yb4F1Oocq8GfQt6iIuAgYEBokhG.jpg,2022-01-13,False,Peacemaker,8.183,3550
False,/fi3F610zUye8u7HaaGYUGviZTwj.jpg,"[10766, 18, 10751, 35]",2674,['AU'],en,Neighbours,"Neighbours is an Australian television soap opera.  The show's storylines concern the domestic and professional lives of the people who live and work in Erinsborough, a fictional suburb of Melbourne, Victoria. The series primarily centres around the residents of Ramsay Street, a short cul-de-sac, and its neighbouring areas, the Lassiters complex, which includes a bar, hotel, cafe, news office and park. Neighbours began with three families created by Watson – the Ramsays, the Robinsons and the Clarkes. Watson said that he wanted to show three families who are friends living in a small street. The Robinsons and the Ramsays had a long history and were involved in an ongoing rivalry.",52.9858,/bXY78bQsKCIiD17Sr6yO4wLIXqS.jpg,1985-03-18,False,Neighbours,6.074,61
False,/w0s1EmnmgkBYMSqZIrYgbiRt3j6.jpg,[35],1558,['US'],en,Home Improvement,"The daily trials and tribulations of handyman Tim Taylor, a TV show host raising three boys with help from his loyal co-host, domineering wife, and unseen neighbor.",58.2859,/aBBXL6YIYbUPBRAVYdEUW46oqsA.jpg,1991-09-17,False,Home Improvement,7.366,748
False,/Mi1MJrq43NGWcvuV2T6fqjqjAv.jpg,[10764],31342,['BR'],pt,A Fazenda,"A Fazenda is the current Brazilian version of the The Farm reality television show based on the Swedish television series of the same name that was originally created in 2001 by Strix and produced in association with Sony Entertainment and Endemol.

The show is based on a group of celebrities living together twenty-four hours a day in a Farm, isolated from the outside world while having all their steps followed by cameras around-the-clock, with no privacy for three months.

The contestants compete for the chance to win the grand prize by avoiding weekly eviction, until the last celebrity remains at the end of the season that can claim the grand prize. The show is presented by news reporter Britto Junior alongside actress Chris Couto and directed by Rodrigo Carelli. Record's website and a Record-owned pay-per-view channel offer round-the-clock coverage.",50.8115,/yhtmlN21r2s4vCgpLgMkGqv8uaf.jpg,2009-05-31,False,A Fazenda,3.176,17
False,/4YEKWpzftiuTfFrgUrviFJd1VM0.jpg,[10766],231962,['ZA'],af,Diepe Waters,"A South African, Afrikaans-language telenovela which takes place in and around a competitive swimming club, Die Swartmarlyne.",52.3248,/c3w7Dms8Pfqx5HFT2jjKd1RgO0W.jpg,2022-10-03,False,Diepe Waters,8.2,4
False,/cyieN1P9Xo5SvLasSUT7SaAAzfy.jpg,"[80, 18]",1436,['US'],en,Justified,"A character drama based on the 2001 Elmore Leonard short story ""Fire in the Hole."" Leonard's tale centers around U.S. Marshal Raylan Givens of Kentucky, a quiet but strong-willed official of the law. The tale covers his high-stakes job, as well as his strained relationships with his ex-wife and father.",52.0719,/ie1quhMk09lDtvtAyQAHTu09R9Z.jpg,2010-03-16,False,Justified,7.987,889
False,/qMFJgJrrSArM69NXLAPiWx7JCa1.jpg,[18],14944,['US'],en,Robert Montgomery Presents,"Robert Montgomery Presents is an American dramatic television series which was produced by NBC from January 30, 1950 until June 24, 1957. The live show had several sponsors during its seven-year run, and the title was altered to feature the sponsor, usually Lucky Strike cigarettes, for example, Robert Montgomery Presents Your Lucky Strike Theater, ....The Johnson's Wax Program, and so on.",52.4733,/jZLS9pS4JGltYIB43c2UvXhqZqW.jpg,1950-01-30,False,Robert Montgomery Presents,6.0,8
False,/QbtctI8EzlhsyFDMUMyG3fli8B.jpg,"[10759, 18, 10768]",63333,['GB'],en,The Last Kingdom,"A show of heroic deeds and epic battles with a thematic depth that embraces politics, religion, warfare, courage, love, loyalty and our universal search for identity. Combining real historical figures and events with fictional characters, it is the story of how a people combined their strength under one of the most iconic kings of history in order to reclaim their land for themselves and build a place they call home.",52.9736,/8eJf0hxgIhE6QSxbtuNCekTddy1.jpg,2015-10-10,False,The Last Kingdom,8.256,2047
False,/6mCtuOIjQlOuXg938DmYZ3dvaiU.jpg,"[18, 35]",10282,['US'],en,American Playhouse,American Playhouse is an anthology television series periodically broadcast by Public Broadcasting Service in the United States.,50.6335,/34LLeInneWvMyIHcCpDCrkOxDe7.jpg,1982-01-12,False,American Playhouse,6.6,8
False,/ucsg6ywfOf0u21sM54orBcXGjGs.jpg,[35],46831,['RS'],sr,Државни посао,"The backbone of the ""Državni Posao (Government Job)"" are satirical talks between the three actors, the comments are reminiscent of the ""stand-up"" form. These are short, witty comments and observations on daily life, circumstances, sociopolitical situation, sports, entertainment world, their personal opinions on various topics. The main idea is to present day in a non-existent government company and three employees of thinking about daily events in it, but also about life and society in general. Topics drawn from the daily and weekly press, for various blogs, websites, talk about movies, series, shows - radio and television. The idea is that actors humorously comment on current events, to laugh viewers and encourage them to think about them.",57.3249,/sceVlRK5RvnU1qjNipyWDHQXB7x.jpg,2012-09-24,False,Government Job,7.9,11
False,/nfbBsEbyOOf9i1KJPhteOlPZr2Y.jpg,"[18, 80]",2093,['US'],en,Matlock,"Thrifty, folksy and cantankerous, Matlock charges a premium for his services but is worth every penny: This renowned attorney, always clothed in his trademark light-gray suit and driving his signature Ford Crown Victoria, has an uncanny knack for finding overlooked clues and exposing murderers in dramatic courtroom scenes.",57.2447,/2eGYyekQjcAXVmcYW1g4keR4plV.jpg,1986-03-03,False,Matlock,7.042,143
False,/ynd225o8GuCahYGjHtFdEt8Xizm.jpg,[10766],235484,['ZA'],af,Suidooster,"Suidooster is a South African television soap opera produced by Suidooster Films which revolves around a matriarch, her family, friends and the people of Suidooster, a small shopping and business centre in the fictional Cape Town suburb of Ruiterbosch.",51.6892,/sS0N6EfeaeykTpvVwIDEtB07SNr.jpg,2015-11-16,False,Suidooster,7.0,24
False,/ftNmVV8LuNVmtB8mzoUTucozVKE.jpg,[35],61662,['CA'],en,Schitt's Creek,"Formerly filthy rich video store magnate Johnny Rose, his soap star wife Moira, and their two kids, über-hipster son David and socialite daughter Alexis, suddenly find themselves broke and forced to live in Schitt's Creek, a small depressing town they once bought as a joke.",53.5878,/iRfSzrPS5VYWQv7KVSEg2BZZL6C.jpg,2015-01-13,False,Schitt's Creek,7.791,750
False,/AqZ48TMJRPCpbuy09S0RXFAhvFa.jpg,"[10759, 80, 10765]",2473,['GB'],en,The Avengers,"A quirky spy show of the adventures of eccentrically suave British Agent John Steed and his predominantly female partners. Jonathan Steed - an urbane, proper gentleman spy - teams with various assistants throughout the series' run, including Dr. David Keel, Cathy Gale, Emma Peel and Tara King, to repeatedly save the world from diabolical schemes plotted by equally diabolical evil-doers (among them robots and man-eating monsters).",54.4368,/7D2DosFWqmNc0vfZJPqwY5uIvsR.jpg,1961-01-07,False,The Avengers,7.769,156
False,/1wgqpYNtQDn7TDkyQ2jsIAqxorW.jpg,[18],33907,['GB'],en,Downton Abbey,"A chronicle of the lives of the aristocratic Crawley family and their servants in the post-Edwardian era—with great events in history having an effect on their lives and on the British social hierarchy.

",53.525,/cf9vkwFmwvdzBlcpAYEVQfsKoTp.jpg,2010-09-26,False,Downton Abbey,8.117,1253
False,/zAgcM7zwWAVOIT9dMMzQx7e4vdX.jpg,"[10765, 9648, 18]",6357,['US'],en,The Twilight Zone,"An anthology series containing drama, psychological thriller, fantasy, science fiction, suspense, and/or horror, often concluding with a macabre or unexpected twist.",53.4839,/7uY4pCOxbEdv4M8jTE4uMPVoSIW.jpg,1959-10-02,False,The Twilight Zone,8.509,1073
False,/jnzoh5qoxRLFRIQAxnl6D3RStPC.jpg,"[16, 10759, 10765]",91363,['US'],en,What If...?,"Taking inspiration from the comic books of the same name, each episode of this animated anthology series questions, revisits and twists classic Marvel Cinematic moments.",51.0386,/lztz5XBMG1x6Y5ubz7CxfPFsAcW.jpg,2021-08-11,False,What If...?,8.0,4728
False,/4ixh7PNNWd1VaohzKD7pcP33SiN.jpg,[16],126437,['JP'],ja,アオアシ,"Ashito Aoi is a young, aspiring soccer player from a backwater town in Japan. His hopes of getting into a high school with a good soccer club are dashed when he causes an incident during a critical match for his team, which results in their loss and elimination from the tournament. Nevertheless, he catches the eye of someone important who happened to be visiting from Tokyo. How will things turn out for Ashito?",51.6847,/erwRgEPtUtyv3Vkmxt0MhjKi5kA.jpg,2022-04-09,False,Aoashi,7.8,69
False,/kdTRIa25We8UDRNuBC9fhXRlHGY.jpg,"[16, 35]",71785,['JP'],ja,おそ松さん,The lives of the now 20-something NEET Matsuno sextuplets and the bizarre adventures they find themselves into in the modern day.,51.6891,/vEsmh6m9fUhJzGfLxUpliT3vqdh.jpg,2015-10-05,False,Mr. Osomatsu,6.569,29
False,/utqCOvMmjjMTlXNZz6PHOzRM5QP.jpg,"[10751, 16, 35, 10762]",47480,['US'],en,The Tom and Jerry Show,"The iconic cat and mouse rivals are back in a fresh take on the classic series. Preserving the look, characters and sensibility of the original, this series shines a brightly colored, high-definition lens on the madcap slapstick and never-ending battle that has made Tom and Jerry two of the most beloved characters of all time.",54.1095,/41EWXLXTZO4MLb2BL28mWZuydyq.jpg,2014-04-09,False,The Tom and Jerry Show,7.369,130
False,/kP7pCxfml6erWC9aB72ALtNawJq.jpg,"[10751, 35, 16, 10765]",126824,['US'],en,The Patrick Star Show,"Follow a younger Patrick Star living at home with his family, where he hosts his own variety show for the neighborhood from his television-turned-bedroom.",52.7774,/44zbV1t35gxgcSN7sTlkUY85GC9.jpg,2021-07-09,False,The Patrick Star Show,5.907,54
False,/1xFGbReR3wAm6CHA2nPAJhXHMxW.jpg,"[80, 18, 9648]",2223,['US'],en,The F.B.I.,"The F.B.I. is an American television series that was broadcast on ABC from 1965 to 1974. It was sponsored by the Ford Motor Company, and the characters almost always drove Ford vehicles in the series. Alcoa was co-sponsor of Season One only.",54.5275,/tUlL68lFmnonSg180QJ59ipnd7c.jpg,1965-09-19,False,The F.B.I.,5.6,25
False,/pIe3Gn1NcE0fQJZuNn31CCSxR2Y.jpg,"[35, 18]",1906,['GB'],en,Shameless,"The story of a young group of siblings pretty much abandoned by their parents, surviving by their wits - and humor - on a rough Manchester council estate. Whilst they won't admit it, they need help and find it in Steve, a young middle class lad who falls for Fiona, the oldest sibling, and increasingly finds himself drawn to this unconventional and unique family. Anarchic family life seen through the eyes of an exceptionally bright fifteen year old, who struggles to come of age in the context of his belligerent father, closeted brother, psychotic sister and internet porn star neighbors.",54.6204,/kE30UWJvJZ03KIIJMmL6m6YoG0l.jpg,2004-01-13,False,Shameless,7.516,160
False,/4SoqPyzYWoujPWlMNXuZlEPlRmu.jpg,"[10766, 35]",45761,['BR'],pt,Andando nas Nuvens,The adventures of a man with amnesia who struggles to rediscover his past while learning to live in the present.,45.4152,/7AzB173IsIJzwmQn8Kgo4ExerMa.jpg,1999-03-22,False,Walking the Clouds,8.4,13
False,/7v3bO3pNnyLHLlwETtmyQxKV2Ba.jpg,"[35, 10766, 18]",73362,['IT'],it,Il paradiso delle signore,"Follow Teresa Iorio, a young woman who leaves her rural Sicilian hometown for Milan to find work--and much more--at a newly opened department store: The Ladies' Paradise.",49.4641,/1XKjPCtprWqjKhTiyYORVwgWePA.jpg,2015-12-08,False,The Ladies' Paradise,7.7,16
False,/9dTbuwQy6WoVNy9hqBAuwR1MoUU.jpg,[35],2317,['US'],en,My Name Is Earl,"When petty criminal Earl Hickey wins the lottery, he sets off on a quest to repair his questionable karma.",46.1199,/57shLTTkHvhLUhyP1t0lNZPoAxD.jpg,2005-09-20,False,My Name Is Earl,7.651,1179
False,/cLTAda6fMRirkCY1xfO4pmcHVkk.jpg,"[10759, 18]",200709,['KR'],ko,약한영웅,"With the aid of unexpected friends, a gifted but introverted student confronts bullies and violent foes — unaware of how dangerous his world will become.",51.7742,/dbqNBeLvAWFqpAvdBc0cecaqytT.jpg,2022-11-18,False,Weak Hero,8.693,535
False,/A8We2BSM6hJ1VWzncssnU2fFsft.jpg,"[16, 10759, 10765]",513,['US'],en,Batman Beyond,"As new villains overrun Gotham City of the future, the aging Bruce Wayne hangs up the cape of the once invincible Batman. But when troubled teenager Terry McGinnis stumbles upon the Dark Knight's secret, a new alliance is forged. And a triumphant new Batman is born.",51.5098,/d01V9s1hjYYJwAeocLNmrhY0ToU.jpg,1999-01-10,False,Batman Beyond,8.165,637
False,/qnOBRkVHwW258xl6CJz9K7qJCGz.jpg,[10764],88939,['CN'],zh,向往的生活,"The show documents the simplistic lifestyle of living away from the bustling city centers. Each season takes place in a different rural part of China. The cast members are only provided with the basic life necessities and have to take care of everything else such as cooking their own meals and building their own furniture. To ""buy"" different cooking ingredients and other tools, they have to complete certain tasks assigned by the production crew, such as planting and harvesting crops. Different guests join the cast in each episode and help out with the daily chores. The goal of the program is to bring the audience along on a slower pace of life and to illustrate the joys of a simple lifestyle.",45.9827,/vyKJRdzZaOyWTJt62O3vBTbdz96.jpg,2017-01-15,False,Back to Field,8.083,12
False,Tidak tersedia,[10767],91185,['DE'],de,Riverboat,,54.4491,/uU7FdI2s6VcUFJF6eByzbrTLszm.jpg,1992-01-03,False,Riverboat,5.2,4
False,/xHjRfQIRlxug491JrKiEYl9vHM1.jpg,"[16, 10765]",69500,['JP'],ja,夏目友人帳,"Natsume Takashi has the ability to see spirits, which he has long kept secret. However, once he inherits a strange book that belonged to his deceased grandmother, Reiko, he discovers the reason why spirits surround him.",57.5719,/6iIoK9LEM92hBEZD3aVQVCWeaRC.jpg,2008-07-08,False,Natsume's Book of Friends,8.185,111
False,/xV0Xro8G20SgxYfGrXun26k7eVp.jpg,"[16, 10759]",210879,['JP'],ja,るろうに剣心 －明治剣客浪漫譚－,"Ten years have passed since the end of Bakumatsu, an era of war that saw the uprising of citizens against the Tokugawa shogunate. The revolutionaries wanted to create a time of peace, and a thriving country free from oppression. The new age of Meiji has come, but peace has not yet been achieved. Swords are banned but people are still murdered in the streets. Orphans of war veterans are left with nowhere to go, while the government seems content to just line their pockets with money.",51.5799,/zT77Y6iQGmYGBqbhQi0ySD60o9i.jpg,2023-07-07,False,Rurouni Kenshin,8.3,150
False,Tidak tersedia,[99],63009,['DE'],de,Xenius,,37.0051,/yZ1G3k1hwFt42ILgsU2O3wLNJIp.jpg,2009-01-19,False,Xenius,4.0,2
False,/qAq9RBeHZoTMDFqQZ2o4cE5CJIQ.jpg,"[16, 10759, 35, 10765, 10762]",226688,['JP'],ja,BEYBLADE X,Beginner blader Robin Kazami joins up with influencer Multi Nana-iro and former champion Jaxon Cross to form this unlikely trio - ready to climb to the top of The X and win the title of champion blader!,50.6125,/66wkm14IWdrY5LaKZDAbkD2T9Jt.jpg,2023-10-06,False,Beyblade X,7.1,13
False,/fhmpYAxnF17CRWRcAWSeDRPWJi5.jpg,"[10765, 35, 10759, 18]",15819,['US'],en,Warehouse 13,"After saving the life of the President, two secret service agents - Myka Bering and Pete Lattimer - find themselves assigned to the top secret Warehouse 13. The Warehouse is a massive, top secret facility that houses dangerous and fantastical objects. Together, Pete and Myka along with fellow agents Claudia, Steve Jinks and Warehouse caretaker Artie, must recover artifacts from around the globe before they can cause catastrophic damage.",53.2928,/2AIi7giGzw4Jt709FaL8gOe9GQu.jpg,2009-07-07,False,Warehouse 13,7.684,781
False,/cjvyqIvCKQtUzd3J5TbVnCFbSNZ.jpg,"[10759, 16, 35, 10765]",240,['US'],en,Jackie Chan Adventures,"Archaeologist Jackie Chan joins forces with his adventurous 11-year-old niece, Jade, to race around the world in search of twelve powerful magical talismans before they fall into the hands of the sinister Dark Hand crime syndicate. Along the way, they're aided by Uncle, Jackie's eccentric yet brilliant uncle, whose ancient knowledge and mystical expertise often prove to be the key to defeating dark forces.",52.1571,/by2GTFpd2BQ5uJxWPlfcmfrNrfB.jpg,2000-09-09,False,Jackie Chan Adventures,8.148,893
False,/ypxQFuwYXa0yDBvl3zjwh8dY7Ie.jpg,"[16, 10759, 18, 35]",34660,['JP'],ja,最遊記,"Many years ago, humans and demons lived in harmony. But that unity  ended when demons started attacking humans and plotted a mission to  unleash Gyumao - an evil demon imprisoned for thousands of years. Now,  Genjo Sanzo, a rogue priest, must team up with three demons - Sha Gojyo,  Son Goku, and Cho Hakkai - and embark on a perilous journey to the west  to stop these demons from resurrecting Gyumao and restore the balance  between humans and demons on Earth.",52.1938,/xwvt1GANKwCELIXSeDdhZ2rEItQ.jpg,2000-04-04,False,Saiyuki,6.333,18
False,/yQw23xxmVBFVHPCF6V68TAIIfno.jpg,"[10759, 18]",219760,['US'],en,The Terminal List: Dark Wolf,"Before The Terminal List, Navy SEAL Ben Edwards finds himself entangled in the black operations side of the CIA. The deeper Ben goes into the 'gray', the harder it will become to not give himself over to his darker impulses. Every man has two wolves inside him – light and dark – fighting for control. Which wolf will Ben Edwards feed?",51.8933,/9mYeRoWguq5etbwJRdF8BXFKiF.jpg,2025-08-27,False,The Terminal List: Dark Wolf,7.7,289
False,/dTUSRTCucb59nfl5RKwDExXAir9.jpg,[10751],6431,['GB'],en,Opportunity Knocks,"A radio, and later television, talent show originally hosted by Hughie Green, with a late-1980s revival hosted by Bob Monkhouse, and later by previous winner Les Dawson.",47.645,/x2rFkNNK5RWWoQA1zy2CRPHpxGX.jpg,1956-06-13,False,Opportunity Knocks,0.0,0
False,/m6APcUIeNdFormiiKsGaG8Hdu49.jpg,[35],39297,['US'],en,Last Man Standing,A married father of three tries to maintain his manliness in a world increasingly dominated by women.,53.3617,/ofUvbcwxcA0E7qYUlhBx4gZmAzX.jpg,2011-10-11,False,Last Man Standing,7.226,368
False,/cfpEjMTT3BZxa7ohtK4fY7ETL81.jpg,"[18, 80, 35]",1527,['CA'],en,Due South,"Constable Benton Fraser, an officer of the Royal Canadian Mounted Police, is attached to the Canadian consulate but works with Chicago Police Department to solve crimes.",48.7936,/5j0mNks65Py4fW1GeYpGHe7BN3V.jpg,1994-09-22,False,Due South,7.576,85
False,/A4f1Nl1Zd9exVJuUt1tWvZ6iFT6.jpg,[18],83411,['CN'],zh,我和x先生,Diverse real stories of boys who love boys and want to make it work.,43.9314,/aNTpkqlqfUcv4ZR9U96Sc06p500.jpg,2015-05-21,False,Mr. X and I,5.5,4
False,/gvrEWoL5LaljggThtnSLdueTY17.jpg,"[10759, 18]",30188,['US'],en,WWE Heat,"Feel the heat of the Attitude Era as WWE Superstars such as ""Stone Cold"" Steve Austin and The Rock compete in exclusive matches.",47.5219,/sRtZSPKCiHmd1mVhBnNbReEUl08.jpg,1998-08-02,False,WWE Heat,5.3,9
False,/yqZ5ACKeNJ30mylUEzvtWZu4pGU.jpg,"[10759, 80, 18, 35]",67116,['US'],en,Lethal Weapon,A slightly unhinged former Navy SEAL lands a job as a police officer in Los Angeles where he's partnered with a veteran detective trying to keep maintain a low stress level in his life.,51.5466,/grGOtTZ0OfNQoWnNtdJOiY1LB8e.jpg,2016-09-21,False,Lethal Weapon,7.302,812
False,/uJUe985oIuRiD3hmHQYskIMc2WU.jpg,"[80, 18]",62560,['US'],en,Mr. Robot,"A young programmer, Elliot, suffers from a debilitating anti-social disorder and decides that he can only connect to people by hacking them. He wields his skills as a weapon to protect the people that he cares about. Elliot finds himself in the intersection between a cybersecurity firm he works for and the underworld organizations that are recruiting him to bring down corporate America.",53.2329,/kv1nRqgebSsREnd7vdC2pSGjpLo.jpg,2015-06-24,False,Mr. Robot,8.273,5590
False,/eJd5TfoiFG5JOhuMZgdvpTgp8eK.jpg,[80],41018,['DE'],de,SOKO Wismar,,47.39,/jvc2fWkPfr5CdiK18k9VOM6xYZ5.jpg,2004-10-06,False,SOKO Wismar,5.917,12
False,/aCnxysaFUn1Zco2K5SjpgEaf0rk.jpg,[18],3673,['GB'],en,Crown Court,"Crown Court is an afternoon television courtroom drama produced by Granada Television for the ITV network that ran from 1972, when the Crown Court system replaced Assize courts and Quarter sessions in the legal system of England and Wales, to 1984.",54.1397,/8nT9SyvLcIkXeYRT6me3Tb8YHGV.jpg,1972-10-18,False,Crown Court,5.7,6
False,/QZaPkNUvhdcKONuO2fXuqtcQRo.jpg,"[9648, 18, 10759]",110316,['JP'],ja,今際の国のアリス,"With his two friends, a video-game-obsessed young man finds himself in a strange version of Tokyo where they must compete in dangerous games to win.",50.788,/Ac8ruycRXzgcsndTZFK6ouGA0FA.jpg,2020-12-10,False,Alice in Borderland,8.091,2833
False,/ulBGaxq9GmJexyEOi4Xci74g6Vt.jpg,"[16, 10765, 9648, 10759]",224263,['US'],en,Stranger Things: Tales from '85,"Winter. Hawkins. 1985. Welcome back to a town crawling with secrets, where beloved heroes are facing fresh mysteries... and an all-new breed of strange.",51.9462,/xyVpiSZNA2fYJUuuagkqiSHJqjr.jpg,2026-04-23,False,Stranger Things: Tales from '85,7.6,109
False,/xadC4VMl6UPRdBINAUgTBmYL7BF.jpg,"[80, 18, 9648]",39276,['US'],en,Unforgettable,"Former Syracuse, New York, police detective Carrie Wells has hyperthymesia, a rare medical condition that gives her the ability to visually remember everything. She reluctantly joins the New York City Police Department's Queens homicide unit after her former boyfriend and partner asks for help with solving a case. The move allows her to try to find out the one thing she has been unable to remember, which is what happened the day her sister was murdered.",53.3617,/AvbMRqe3wSe4DBzIYl56CBlcalw.jpg,2011-09-20,False,Unforgettable,7.245,351
False,/wUTmtKS7EGJDMTvv1ZSoAiRM3OL.jpg,[10766],51263,['DK'],da,Hvide løgne,,50.0399,/3gFAQiswymJWbg1Xcsv3qFtty4Z.jpg,1998-03-01,False,Hvide løgne,7.0,3
False,/ttB60pxSxMyyW9mIDlq89RLf0vQ.jpg,"[80, 18, 9648]",86848,['US'],en,Evil,"Skeptical forensic psychologist Kristen Bouchard joins priest-in-training David Acosta and technology expert Ben Shakir as they investigate supposed miracles, demonic possessions, and other extraordinary occurrences to assess for a scientific explanation or if something truly supernatural is at work.",53.0288,/auRAAVxlyT6YACql96UdtnpFHy3.jpg,2019-09-26,False,Evil,7.833,1078
False,/1YTo2OpO7GP6k5cq9A0pR6hAWZP.jpg,"[16, 18, 10765]",32377,['JP'],ja,装甲騎兵ボトムズ,The story of stoic Armored Trooper pilot Chirico Cuvie and his quest for answers after a sudden betrayal leaves him on the run from his own military.,49.2515,/hYv6w515vwe3IowcvbPrk4R6ckl.jpg,1983-04-01,False,Armored Trooper VOTOMS,7.063,16
False,/lUincM93AWXWQbq0Y3PIKu10HEL.jpg,"[10759, 10765, 18]",34967,['US'],en,Falling Skies,"Falling Skies opens in the chaotic aftermath of an alien attack that has left most of the world completely incapacitated. In the six months since the initial invasion, the few survivors have banded together outside major cities to begin the difficult task of fighting back. Each day is a test of survival as citizen soldiers work to protect the people in their care while also engaging in an insurgency campaign against the occupying alien force.",53.2594,/uP6p0aWcIpYwA0HjY4bYR4naz5g.jpg,2011-06-19,False,Falling Skies,7.12,1389
